Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
531426,TNPL,Tamil Nadu Newsprint & Papers Ltd,18 Sep 2023,Final Dividend - Rs. - 5.0000,-,19 Sep 2023,25 Sep 2023,13 Sep 2023,18 Sep 2023,-
540268,TRU,TruCap Finance Ltd,18 Sep 2023,Final Dividend - Rs. - 0.0100,-,20 Sep 2023,26 Sep 2023,13 Sep 2023,20 Sep 2023,-
543528,VENUSPIPES,Venus Pipes & Tubes Ltd,18 Sep 2023,Final Dividend - Rs. - 0.5000,18 Sep 2023,-,-,12 Sep 2023,18 Sep 2023,-
534618,WAAREERTL,Waaree Renewable Technologies Ltd,18 Sep 2023,Dividend - Rs. - 1.0000,-,20 Sep 2023,26 Sep 2023,13 Sep 2023,20 Sep 2023,-
538970,WARDINMOBI,Wardwizard Innovations & Mobility Ltd,18 Sep 2023,Final Dividend - Rs. - 0.1000,-,19 Sep 2023,26 Sep 2023,13 Sep 2023,18 Sep 2023,-
526881,63MOONS,63 Moons Technologies Ltd,20 Sep 2023,Final Dividend - Rs. - 2.0000,-,21 Sep 2023,27 Sep 2023,14 Sep 2023,21 Sep 2023,-
539546,AGRIBIO,Agribio Spirits Ltd,20 Sep 2023,Final Dividend - Rs. - 0.5000,-,21 Sep 2023,27 Sep 2023,14 Sep 2023,21 Sep 2023,-
524598,AKSHARCHEM,AksharChem India Ltd-$,20 Sep 2023,Final Dividend - Rs. - 0.5000,-,21 Sep 2023,27 Sep 2023,14 Sep 2023,21 Sep 2023,-
521097,AMARJOTHI,Amarjothi Spinning Mills Ltd,20 Sep 2023,Dividend - Rs. - 2.2000,-,21 Sep 2023,27 Sep 2023,14 Sep 2023,21 Sep 2023,-
516064,ARROWGREEN,Arrow Greentech Ltd,20 Sep 2023,Dividend - Rs. - 1.0000,-,21 Sep 2023,23 Sep 2023,14 Sep 2023,21 Sep 2023,-
523319,BALMLAWRIE,Balmer Lawrie & Company Ltd,20 Sep 2023,Final Dividend - Rs. - 7.5000,-,21 Sep 2023,27 Sep 2023,14 Sep 2023,21 Sep 2023,-
541143,BDL,Bharat Dynamics Ltd,20 Sep 2023,Final Dividend - Rs. - 1.2000,-,21 Sep 2023,28 Sep 2023,14 Sep 2023,21 Sep 2023,-
500048,BEML,BEML Ltd,20 Sep 2023,Final Dividend - Rs. - 5.0000,-,21 Sep 2023,27 Sep 2023,14 Sep 2023,21 Sep 2023,-
539660,BESTAGRO,Best Agrolife Ltd,20 Sep 2023,Final Dividend - Rs. - 3.0000,20 Sep 2023,-,-,13 Sep 2023,20 Sep 2023,-
532485,BLIL,Balmer Lawrie Investments Ltd,20 Sep 2023,Final Dividend - Rs. - 33.0000,-,21 Sep 2023,27 Sep 2023,14 Sep 2023,21 Sep 2023,-
532548,CENTURYPLY,Century Plyboards (India) Ltd-$,20 Sep 2023,Dividend - Rs. - 1.0000,-,21 Sep 2023,27 Sep 2023,14 Sep 2023,21 Sep 2023,-
531489,CGVAK,CG Vak Software & Exports Ltd,20 Sep 2023,Dividend - Rs. - 1.0000,-,21 Sep 2023,27 Sep 2023,14 Sep 2023,21 Sep 2023,-
531216,COMFINTE,Comfort Intech Ltd-$,20 Sep 2023,Final Dividend - Rs. - 0.0600,20 Sep 2023,-,-,-,-,-
540361,DANUBE,Danube Industries Ltd,20 Sep 2023,Bonus issue 1:1,20 Sep 2023,-,-,20 Sep 2023,20 Sep 2023,-
500136,ESTER,Ester Industries Ltd,20 Sep 2023,Final Dividend - Rs. - 0.5000,-,21 Sep 2023,27 Sep 2023,14 Sep 2023,21 Sep 2023,-
526227,FILATEX,Filatex India Ltd-$,20 Sep 2023,Final Dividend - Rs. - 0.1500,20 Sep 2023,-,-,13 Sep 2023,20 Sep 2023,-
500655,GRWRHITECH,Garware Hi-Tech Films Ltd,20 Sep 2023,Final Dividend - Rs. - 10.0000,20 Sep 2023,-,-,13 Sep 2023,20 Sep 2023,-
500292,HEIDELBERG,HeidelbergCement India Ltd,20 Sep 2023,Dividend - Rs. - 7.0000,20 Sep 2023,-,-,13 Sep 2023,20 Sep 2023,-
542905,HINDWAREAP,Hindware Home Innovation Ltd,20 Sep 2023,Final Dividend - Rs. - 0.5000,-,21 Sep 2023,27 Sep 2023,14 Sep 2023,21 Sep 2023,-
524648,INDOAMIN,Indo Amines Ltd-$,20 Sep 2023,Final Dividend - Rs. - 0.5000,-,21 Sep 2023,27 Sep 2023,14 Sep 2023,21 Sep 2023,-
532189,ITDC,India Tourism Development Corporation Ltd,20 Sep 2023,Dividend - Rs. - 2.2000,20 Sep 2023,-,-,13 Sep 2023,20 Sep 2023,-
540954,IWP,The Indian Wood Products Company Ltd,20 Sep 2023,Final Dividend - Rs. - 0.0500,-,21 Sep 2023,27 Sep 2023,14 Sep 2023,21 Sep 2023,-
533192,KCPSUGIND,KCP Sugar & Industries Corporation Ltd,20 Sep 2023,Final Dividend - Rs. - 0.2000,-,21 Sep 2023,27 Sep 2023,14 Sep 2023,21 Sep 2023,-
522101,KLBRENG-B,Kilburn Engineering Ltd,20 Sep 2023,Dividend - Rs. - 1.0000,20 Sep 2023,-,-,13 Sep 2023,20 Sep 2023,-
532829,LEHAR,Lehar Footwears Ltd,20 Sep 2023,Final Dividend - Rs. - 0.2500,20 Sep 2023,-,-,13 Sep 2023,20 Sep 2023,-
543240,LIKHITHA,Likhitha Infrastructure Ltd,20 Sep 2023,Final Dividend - Rs. - 1.5000,20 Sep 2023,-,-,13 Sep 2023,20 Sep 2023,-
543237,MAZDOCK,Mazagon Dock Shipbuilders Ltd,20 Sep 2023,Final Dividend - Rs. - 6.8600,-,21 Sep 2023,27 Sep 2023,14 Sep 2023,21 Sep 2023,-
531146,MEDICAMEQ,Medicamen Biotech Ltd-$,20 Sep 2023,Final Dividend - Rs. - 1.0000,-,21 Sep 2023,27 Sep 2023,14 Sep 2023,21 Sep 2023,-
538964,MERCURYLAB,Mercury Laboratories Ltd,20 Sep 2023,Final Dividend - Rs. - 3.5000,-,21 Sep 2023,27 Sep 2023,14 Sep 2023,21 Sep 2023,-
504058,NIPPOBATRY,Indo National Ltd,20 Sep 2023,Final Dividend - Rs. - 5.0000,-,21 Sep 2023,27 Sep 2023,14 Sep 2023,21 Sep 2023,-
532524,PTC,PTC India Ltd,20 Sep 2023,Final Dividend - Rs. - 7.8000,-,21 Sep 2023,27 Sep 2023,14 Sep 2023,21 Sep 2023,-
503169,RUBYMILLS,Ruby Mills Ltd,20 Sep 2023,Final Dividend - Rs. - 1.2500,-,21 Sep 2023,27 Sep 2023,14 Sep 2023,21 Sep 2023,-
542649,RVNL,Rail Vikas Nigam Ltd,20 Sep 2023,Final Dividend - Rs. - 0.3600,-,21 Sep 2023,27 Sep 2023,14 Sep 2023,21 Sep 2023,-
500113,SAIL,Steel Authority of India Ltd,20 Sep 2023,Final Dividend - Rs. - 0.5000,20 Sep 2023,-,-,13 Sep 2023,20 Sep 2023,-
541967,SKYGOLD,Sky Gold And Diamonds Ltd,20 Sep 2023,Final Dividend - Rs. - 1.0000,20 Sep 2023,-,-,13 Sep 2023,20 Sep 2023,-
526161,SPENTA,Spenta International Ltd,20 Sep 2023,Final Dividend - Rs. - 1.0000,20 Sep 2023,-,-,13 Sep 2023,20 Sep 2023,-
590030,SPIC,Southern Petrochemicals Industries Corporation Ltd,20 Sep 2023,Dividend - Rs. - 1.5000,-,21 Sep 2023,27 Sep 2023,14 Sep 2023,21 Sep 2023,-
512179,SUNTECK,Sunteck Realty Ltd,20 Sep 2023,Final Dividend - Rs. - 1.5000,20 Sep 2023,-,-,13 Sep 2023,20 Sep 2023,-
506854,TANFACIND,TANFAC Industries Ltd-$,20 Sep 2023,Dividend - Rs. - 6.5000,20 Sep 2023,-,-,13 Sep 2023,20 Sep 2023,-
503349,VICTMILL,Victoria Mills Ltd,20 Sep 2023,Final Dividend - Rs. - 50.0000,-,21 Sep 2023,27 Sep 2023,14 Sep 2023,21 Sep 2023,-
538920,VINCOFE,Vintage Coffee And Beverages Ltd,20 Sep 2023,Dividend - Rs. - 0.0500,-,21 Sep 2023,27 Sep 2023,14 Sep 2023,21 Sep 2023,-
517494,ACCEL,Accel Ltd,21 Sep 2023,Final Dividend - Rs. - 0.3000,-,22 Sep 2023,28 Sep 2023,15 Sep 2023,22 Sep 2023,-
532853,ASAHISONG,Asahi Songwon Colors Ltd,21 Sep 2023,Final Dividend - Rs. - 0.5000,-,22 Sep 2023,28 Sep 2023,15 Sep 2023,22 Sep 2023,-
523716,ASHIANA,Ashiana Housing Ltd-$,21 Sep 2023,Final Dividend - Rs. - 0.5000,-,22 Sep 2023,28 Sep 2023,15 Sep 2023,22 Sep 2023,-
531847,ASTAR,Asian Star Company Ltd-$,21 Sep 2023,Dividend - Rs. - 1.5000,-,22 Sep 2023,28 Sep 2023,15 Sep 2023,22 Sep 2023,-
543910,AVG,AVG Logistics Ltd,21 Sep 2023,Final Dividend - Rs. - 1.0000,-,22 Sep 2023,29 Sep 2023,15 Sep 2023,22 Sep 2023,-
514045,BSL,BSL Ltd,21 Sep 2023,Final Dividend - Rs. - 1.5000,-,22 Sep 2023,28 Sep 2023,15 Sep 2023,22 Sep 2023,-
524091,CARYSIL,Carysil Ltd,21 Sep 2023,Final Dividend - Rs. - 2.0000,-,22 Sep 2023,28 Sep 2023,15 Sep 2023,22 Sep 2023,-
530307,CLSEL,Chaman Lal Setia Exports Ltd-$,21 Sep 2023,Final Dividend - Rs. - 1.0000,-,22 Sep 2023,28 Sep 2023,15 Sep 2023,22 Sep 2023,-
501831,COASTCORP,Coastal Corporation Ltd,21 Sep 2023,Final Dividend - Rs. - 1.3500,-,22 Sep 2023,28 Sep 2023,15 Sep 2023,22 Sep 2023,-
540678,COCHINSHIP,Cochin Shipyard Ltd,21 Sep 2023,Final Dividend - Rs. - 3.0000,-,22 Sep 2023,28 Sep 2023,15 Sep 2023,22 Sep 2023,-
533260,CPCAP,CP Capital Ltd,21 Sep 2023,Final Dividend - Rs. - 1.0000,-,22 Sep 2023,28 Sep 2023,15 Sep 2023,22 Sep 2023,-
523890,DSKULKARNI,DS Kulkarni Developers Ltd,21 Sep 2023,Resolution Plan -Suspension ,21 Sep 2023,-,-,14 Sep 2023,21 Sep 2023,-
543765,EARTH,Earthstahl & Alloys Ltd,21 Sep 2023,Dividend - Rs. - 0.5000,21 Sep 2023,-,-,15 Sep 2023,21 Sep 2023,-
500033,FORCEMOT,Force Motors Ltd-$,21 Sep 2023,Dividend - Rs. - 10.0000,-,22 Sep 2023,28 Sep 2023,15 Sep 2023,22 Sep 2023,-
530343,GENUSPOWER,Genus Power Infrastructures Ltd-$,21 Sep 2023,Final Dividend - Rs. - 0.7500,21 Sep 2023,-,-,14 Sep 2023,21 Sep 2023,-
509079,GUFICBIO,Gufic Biosciences Ltd,21 Sep 2023,Final Dividend - Rs. - 0.1000,-,22 Sep 2023,29 Sep 2023,15 Sep 2023,22 Sep 2023,-
543600,HARSHA,Harsha Engineers International Ltd,21 Sep 2023,Final Dividend - Rs. - 1.0000,21 Sep 2023,-,-,14 Sep 2023,21 Sep 2023,-
530315,HINDTIN,Hindustan Tin Works Ltd-$,21 Sep 2023,Final Dividend - Rs. - 1.2000,-,22 Sep 2023,28 Sep 2023,15 Sep 2023,22 Sep 2023,-
522073,HITECHGEAR,The Hi-Tech Gears Ltd,21 Sep 2023,Final Dividend - Rs. - 2.5000,-,22 Sep 2023,28 Sep 2023,15 Sep 2023,22 Sep 2023,-
522215,HLEGLAS,HLE Glascoat Ltd,21 Sep 2023,Dividend - Rs. - 1.1000,-,22 Sep 2023,28 Sep 2023,15 Sep 2023,22 Sep 2023,-
538896,KANCHI,Kanchi Karpooram Ltd,21 Sep 2023,Dividend - Rs. - 1.0000,-,22 Sep 2023,28 Sep 2023,15 Sep 2023,22 Sep 2023,-
526947,LAOPALA,La Opala RG Ltd,21 Sep 2023,Final Dividend - Rs. - 3.0000,-,22 Sep 2023,29 Sep 2023,15 Sep 2023,22 Sep 2023,-
532783,LTFOODS,LT Foods Ltd,21 Sep 2023,Final Dividend - Rs. - 0.5000,-,22 Sep 2023,29 Sep 2023,15 Sep 2023,22 Sep 2023,-
531416,NARPROP,Narendra Properties Ltd,21 Sep 2023,Final Dividend - Rs. - 1.0000,-,22 Sep 2023,28 Sep 2023,15 Sep 2023,22 Sep 2023,-
541418,NGIL,Nakoda Group of Industries Ltd,21 Sep 2023,Final Dividend - Rs. - 0.1500,-,22 Sep 2023,29 Sep 2023,15 Sep 2023,22 Sep 2023,-
532439,OLECTRA,Olectra Greentech Ltd,21 Sep 2023,Final Dividend - Rs. - 0.4000,21 Sep 2023,-,-,14 Sep 2023,21 Sep 2023,-
500368,PATANJALI,Patanjali Foods Ltd,21 Sep 2023,Final Dividend - Rs. - 6.0000,-,22 Sep 2023,29 Sep 2023,15 Sep 2023,22 Sep 2023,-
524136,PCCOSMA,Pee Cee Cosma Sope Ltd,21 Sep 2023,Final Dividend - Rs. - 2.0000,-,22 Sep 2023,29 Sep 2023,15 Sep 2023,22 Sep 2023,-
532810,PFC,Power Finance Corporation Ltd,21 Sep 2023,Bonus issue 1:4,21 Sep 2023,-,-,15 Sep 2023,21 Sep 2023,-
530305,PICCADIL,Piccadily Agro Industries Ltd,21 Sep 2023,Final Dividend - Rs. - 0.2000,-,22 Sep 2023,28 Sep 2023,15 Sep 2023,22 Sep 2023,-
526043,POLYCHMP,Polymechplast Machines Ltd,21 Sep 2023,Final Dividend - Rs. - 1.0000,-,22 Sep 2023,29 Sep 2023,15 Sep 2023,22 Sep 2023,-
531768,POLYMED,Poly Medicure Ltd,21 Sep 2023,Final Dividend - Rs. - 3.0000,-,22 Sep 2023,28 Sep 2023,15 Sep 2023,22 Sep 2023,-
539302,POWERMECH,Power Mech Projects Ltd,21 Sep 2023,Final Dividend - Rs. - 2.0000,-,22 Sep 2023,28 Sep 2023,15 Sep 2023,22 Sep 2023,-
540843,RITHWIKFMS,Rithwik Facility Management Services Ltd,21 Sep 2023,Final Dividend - Rs. - 1.0000,21 Sep 2023,-,-,14 Sep 2023,21 Sep 2023,-
520075,SAMKRG,Samkrg Pistons & Rings Ltd-$,21 Sep 2023,Final Dividend - Rs. - 2.5000,-,22 Sep 2023,28 Sep 2023,15 Sep 2023,22 Sep 2023,-
531431,SHAKTIPUMP,Shakti Pumps India Ltd-$,21 Sep 2023,Final Dividend - Rs. - 2.0000,-,22 Sep 2023,28 Sep 2023,15 Sep 2023,22 Sep 2023,-
533206,SJVN,SJVN Ltd,21 Sep 2023,Final Dividend - Rs. - 0.6200,-,22 Sep 2023,28 Sep 2023,15 Sep 2023,22 Sep 2023,-
514138,SURYALA,Suryalata Spinning Mills Ltd-$,21 Sep 2023,Final Dividend - Rs. - 3.0000,-,22 Sep 2023,29 Sep 2023,15 Sep 2023,22 Sep 2023,-
503310,SWANENERGY,Swan Energy Ltd,21 Sep 2023,Final Dividend - Rs. - 0.1000,-,22 Sep 2023,28 Sep 2023,15 Sep 2023,22 Sep 2023,-
539310,THINKINK,Thinkink Picturez Ltd,21 Sep 2023,Dividend - Rs. - 0.1500,-,22 Sep 2023,29 Sep 2023,18 Sep 2023,22 Sep 2023,-
507205,TI,Tilaknagar Industries Ltd-$,21 Sep 2023,Final Dividend - Rs. - 0.2500,-,22 Sep 2023,28 Sep 2023,15 Sep 2023,22 Sep 2023,-
514266,ZENIFIB,Zenith Fibres Ltd-$,21 Sep 2023,Dividend - Rs. - 1.5000,-,22 Sep 2023,22 Sep 2023,15 Sep 2023,22 Sep 2023,-
500780,ZUARIIND,Zuari Industries Ltd,21 Sep 2023,Final Dividend - Rs. - 1.0000,-,22 Sep 2023,28 Sep 2023,15 Sep 2023,22 Sep 2023,-
542580,AARTECH,Aartech Solonics Ltd,22 Sep 2023,Dividend - Rs. - 0.5000,-,23 Sep 2023,30 Sep 2023,18 Sep 2023,22 Sep 2023,-
530745,ACSTECH,ACS Technologies Ltd,22 Sep 2023,Resolution Plan -Suspension ,23 Sep 2023,-,-,-,-,-
507852,ADDIND,Addi Industries Ltd-$,22 Sep 2023,Final Dividend - Rs. - 1.2500,23 Sep 2023,-,-,-,-,-
523031,ADSDIAG,A D S Diagnostics Ltd,22 Sep 2023,Dividend - Rs. - 0.9000,-,23 Sep 2023,29 Sep 2023,21 Sep 2023,22 Sep 2023,-
532811,AHLUCONT,Ahluwalia Contracts (India) Ltd,22 Sep 2023,Final Dividend - Rs. - 0.4000,-,23 Sep 2023,29 Sep 2023,18 Sep 2023,22 Sep 2023,-
526397,ALPHAGEO,Alphageo (India) Ltd-$,22 Sep 2023,Final Dividend - Rs. - 8.0000,-,23 Sep 2023,29 Sep 2023,18 Sep 2023,22 Sep 2023,-
531978,AMBIKCO,Ambika Cotton Mills Ltd,22 Sep 2023,Final Dividend - Rs. - 35.0000,-,23 Sep 2023,29 Sep 2023,18 Sep 2023,22 Sep 2023,-
540692,APEX ,Apex Frozen Foods Ltd,22 Sep 2023,Final Dividend - Rs. - 2.5000,-,24 Sep 2023,30 Sep 2023,22 Sep 2023,22 Sep 2023,-
540879,APOLLO,Apollo Micro Systems Ltd,22 Sep 2023,Final Dividend - Rs. - 0.0250,22 Sep 2023,-,-,15 Sep 2023,22 Sep 2023,-
532935,ARIES,Aries Agro Ltd,22 Sep 2023,Final Dividend - Rs. - 1.0000,22 Sep 2023,-,-,15 Sep 2023,22 Sep 2023,-
502015,ASIIL,ASI Industries Ltd,22 Sep 2023,Dividend - Rs. - 0.2000,-,23 Sep 2023,29 Sep 2023,18 Sep 2023,22 Sep 2023,-
543236,ATAM,Atam Valves Ltd,22 Sep 2023,Final Dividend - Rs. - 1.5000,23 Sep 2023,-,-,18 Sep 2023,22 Sep 2023,-
532668,AURIONPRO,Aurionpro Solutions Ltd,22 Sep 2023,Final Dividend - Rs. - 2.5000,-,23 Sep 2023,30 Sep 2023,18 Sep 2023,22 Sep 2023,-
509009,AUSOMENT,AuSom Enterprise Ltd,22 Sep 2023,Final Dividend - Rs. - 0.5000,-,23 Sep 2023,29 Sep 2023,18 Sep 2023,22 Sep 2023,-
539872,BAJAJHCARE,Bajaj Healthcare Ltd,22 Sep 2023,Final Dividend - Rs. - 1.0000,-,24 Sep 2023,30 Sep 2023,18 Sep 2023,22 Sep 2023,-
519295,BAMBINO,Bambino Agro Industries Ltd,22 Sep 2023,Dividend - Rs. - 1.6000,22 Sep 2023,-,-,15 Sep 2023,22 Sep 2023,-
524602,BANDARAM,Bandaram Pharma Packtech Ltd,22 Sep 2023,Final Dividend - Rs. - 0.1000,-,24 Sep 2023,30 Sep 2023,18 Sep 2023,22 Sep 2023,-
524687,BASANTGL,Basant Agro Tech India Ltd-$,22 Sep 2023,Dividend - Rs. - 0.0800,-,24 Sep 2023,30 Sep 2023,18 Sep 2023,22 Sep 2023,-
501425,BBTC,Bombay Burmah Trading Corporation Ltd,22 Sep 2023,Dividend - Rs. - 1.2000,-,23 Sep 2023,29 Sep 2023,18 Sep 2023,22 Sep 2023,-
543668,BBTCL,B&B Triplewall Containers Ltd,22 Sep 2023,Final Dividend - Rs. - 1.0000,-,23 Sep 2023,30 Sep 2023,22 Sep 2023,22 Sep 2023,-
524332,BCLIND,BCL Industries Ltd-$,22 Sep 2023,Final Dividend - Rs. - 5.0000,-,23 Sep 2023,23 Sep 2023,18 Sep 2023,22 Sep 2023,-
543253,BECTORFOOD,Mrs. Bectors Food Specialities Ltd,22 Sep 2023,Final Dividend - Rs. - 1.7500,22 Sep 2023,-,-,15 Sep 2023,22 Sep 2023,-
539018,BEEKAY,Beekay Steel Industries Ltd,22 Sep 2023,Final Dividend - Rs. - 1.0000,-,23 Sep 2023,29 Sep 2023,18 Sep 2023,22 Sep 2023,-
509480,BERGEPAINT,Berger Paints India Ltd,22 Sep 2023,Bonus issue 1:5,23 Sep 2023,-,-,20 Sep 2023,22 Sep 2023,-
512608,BHANDARI,Bhandari Hosiery Exports Ltd,22 Sep 2023,Final Dividend - Rs. - 0.0100,-,24 Sep 2023,30 Sep 2023,18 Sep 2023,22 Sep 2023,-
512608,BHANDARI,Bhandari Hosiery Exports Ltd,22 Sep 2023,Right Issue of Equity Shares ,23 Sep 2023,-,-,-,-,-
511501,BHARAT,Bharat Bhushan Finance & Commodity Brokers Ltd,22 Sep 2023,Final Dividend - Rs. - 0.6000,-,23 Sep 2023,29 Sep 2023,18 Sep 2023,22 Sep 2023,-
514183,BLACKROSE,Black Rose Industries Ltd,22 Sep 2023,Final Dividend - Rs. - 0.5500,-,23 Sep 2023,29 Sep 2023,18 Sep 2023,22 Sep 2023,-
524370,BODALCHEM,Bodal Chemicals Ltd,22 Sep 2023,Final Dividend - Rs. - 0.1000,-,23 Sep 2023,28 Sep 2023,18 Sep 2023,22 Sep 2023,-
543767,BTML,Bodhi Tree Multimedia Ltd,22 Sep 2023,Final Dividend - Rs. - 0.5000,-,24 Sep 2023,30 Sep 2023,18 Sep 2023,22 Sep 2023,-
530789,CEEJAY,Ceejay Finance Ltd,22 Sep 2023,Final Dividend - Rs. - 1.2000,-,24 Sep 2023,30 Sep 2023,18 Sep 2023,22 Sep 2023,-
539991,CFEL,Confidence Futuristic Energetech Ltd,22 Sep 2023,Final Dividend - Rs. - 0.3750,-,23 Sep 2023,30 Sep 2023,18 Sep 2023,22 Sep 2023,-
526829,CONFIPET,Confidence Petroleum India Ltd,22 Sep 2023,Final Dividend - Rs. - 0.1000,-,23 Sep 2023,30 Sep 2023,18 Sep 2023,22 Sep 2023,-
540652,CTCL,Captain Technocast Ltd,22 Sep 2023,Final Dividend - Rs. - 0.2000,22 Sep 2023,-,-,-,-,-
532173,CYBERTECH,CyberTech Systems and Software Ltd,22 Sep 2023,Final Dividend - Rs. - 2.0000,-,23 Sep 2023,29 Sep 2023,21 Sep 2023,22 Sep 2023,-
543651,DAPS,DAPS Advertising Ltd,22 Sep 2023,Final Dividend - Rs. - 0.5000,22 Sep 2023,-,-,15 Sep 2023,22 Sep 2023,-
532528,DATAMATICS,Datamatics Global Services Ltd,22 Sep 2023,Final Dividend - Rs. - 3.7500,-,23 Sep 2023,29 Sep 2023,18 Sep 2023,22 Sep 2023,-
532528,DATAMATICS,Datamatics Global Services Ltd,22 Sep 2023,Special Dividend - Rs. - 1.2500,-,23 Sep 2023,29 Sep 2023,18 Sep 2023,22 Sep 2023,-
500117,DCW,DCW Ltd,22 Sep 2023,Final Dividend - Rs. - 0.3000,-,23 Sep 2023,29 Sep 2023,18 Sep 2023,22 Sep 2023,-
502137,DECCANCE,Deccan Cements Ltd-$,22 Sep 2023,Final Dividend - Rs. - 3.7500,22 Sep 2023,-,-,15 Sep 2023,22 Sep 2023,-
537536,DENISCHEM,Denis Chem Lab Ltd,22 Sep 2023,Final Dividend - Rs. - 2.0000,-,23 Sep 2023,29 Sep 2023,18 Sep 2023,22 Sep 2023,-
543462,DEVIT,Dev Information Technology Ltd,22 Sep 2023,Final Dividend - Rs. - 0.2500,-,23 Sep 2023,30 Sep 2023,18 Sep 2023,22 Sep 2023,-
538715,DHABRIYA,Dhabriya Polywood Ltd,22 Sep 2023,Final Dividend - Rs. - 0.5000,-,25 Sep 2023,30 Sep 2023,22 Sep 2023,25 Sep 2023,-
521216,DHANROTO,Dhanalaxmi Roto Spinners Ltd,22 Sep 2023,Final Dividend - Rs. - 1.2500,-,23 Sep 2023,30 Sep 2023,18 Sep 2023,22 Sep 2023,-
540699,DIXON,Dixon Technologies (India) Ltd,22 Sep 2023,Final Dividend - Rs. - 3.0000,-,23 Sep 2023,29 Sep 2023,18 Sep 2023,22 Sep 2023,-
543725,ELIN,Elin Electronics Ltd,22 Sep 2023,Final Dividend - Rs. - 1.0000,-,24 Sep 2023,30 Sep 2023,18 Sep 2023,22 Sep 2023,-
538882,EMERALD,Emerald Finance Ltd,22 Sep 2023,Final Dividend - Rs. - 0.1000,-,24 Sep 2023,30 Sep 2023,18 Sep 2023,22 Sep 2023,-
542668,EVANS,Evans Electric Ltd,22 Sep 2023,Final Dividend - Rs. - 2.0000,-,25 Sep 2023,28 Sep 2023,18 Sep 2023,25 Sep 2023,-
590024,FACT,Fertilizers and Chemicals Travancore Ltd,22 Sep 2023,Final Dividend - Rs. - 1.0000,-,23 Sep 2023,29 Sep 2023,22 Sep 2023,22 Sep 2023,-
506414,FERMENTA,Fermenta Biotech Ltd,22 Sep 2023,Final Dividend - Rs. - 1.2500,22 Sep 2023,-,-,15 Sep 2023,22 Sep 2023,-
500144,FINCABLES,Finolex Cables Ltd,22 Sep 2023,Final Dividend - Rs. - 7.0000,22 Sep 2023,-,-,15 Sep 2023,22 Sep 2023,-
542812,FLUOROCHEM,Gujarat Fluorochemicals Ltd,22 Sep 2023,Final Dividend - Rs. - 2.0000,22 Sep 2023,-,-,15 Sep 2023,22 Sep 2023,-
539730,FREDUN,Fredun Pharmaceuticals Ltd,22 Sep 2023,Final Dividend - Rs. - 0.7000,22 Sep 2023,-,-,-,-,-
522195,FRONTSP,Frontier Springs Ltd,22 Sep 2023,Final Dividend - Rs. - 1.0000,-,24 Sep 2023,30 Sep 2023,22 Sep 2023,22 Sep 2023,-
539407,GENCON,Generic Engineering Construction and Projects Ltd,22 Sep 2023,Final Dividend - Rs. - 0.0500,23 Sep 2023,-,-,-,-,-
532181,GMDCLTD,Gujarat Mineral Development Corporation Ltd,22 Sep 2023,Dividend - Rs. - 11.4500,-,25 Sep 2023,30 Sep 2023,18 Sep 2023,25 Sep 2023,-
530655,GOODLUCK,Goodluck India Ltd,22 Sep 2023,Final Dividend - Rs. - 2.5000,23 Sep 2023,-,-,-,-,-
539522,GROVY,Grovy India Ltd,22 Sep 2023,Final Dividend - Rs. - 0.1000,-,23 Sep 2023,29 Sep 2023,18 Sep 2023,22 Sep 2023,-
540602,GTPL,GTPL Hathway Ltd,22 Sep 2023,Final Dividend - Rs. - 4.0000,22 Sep 2023,-,-,15 Sep 2023,22 Sep 2023,-
522217,GUJAPOLLO,Gujarat Apollo Industries Ltd,22 Sep 2023,Final Dividend - Rs. - 2.0000,-,24 Sep 2023,30 Sep 2023,18 Sep 2023,22 Sep 2023,-
517372,GUJINTRX,Gujarat Intrux Ltd-$,22 Sep 2023,Final Dividend - Rs. - 10.0000,-,23 Sep 2023,29 Sep 2023,18 Sep 2023,22 Sep 2023,-
532457,GULPOLY,Gulshan Polyols Ltd,22 Sep 2023,Final Dividend - Rs. - 0.5000,-,23 Sep 2023,29 Sep 2023,18 Sep 2023,22 Sep 2023,-
542592,HBEL,Humming Bird Education Ltd,22 Sep 2023,Final Dividend - Rs. - 3.0000,-,24 Sep 2023,30 Sep 2023,18 Sep 2023,22 Sep 2023,-
500183,HFCL,HFCL Ltd,22 Sep 2023,Final Dividend - Rs. - 0.2000,23 Sep 2023,-,-,-,-,-
505712,HIMTEK,Him Teknoforge Ltd,22 Sep 2023,Final Dividend - Rs. - 0.4000,22 Sep 2023,-,-,15 Sep 2023,22 Sep 2023,-
509635,HINDCOMPOS,Hindustan Composites Ltd,22 Sep 2023,Final Dividend - Rs. - 2.0000,-,23 Sep 2023,29 Sep 2023,18 Sep 2023,22 Sep 2023,-
513599,HINDCOPPER,Hindustan Copper Ltd,22 Sep 2023,Final Dividend - Rs. - 0.9200,-,23 Sep 2023,29 Sep 2023,18 Sep 2023,22 Sep 2023,-
543411,HITECH,Hi-Tech Pipes Ltd,22 Sep 2023,Final Dividend - Rs. - 0.0250,22 Sep 2023,-,-,15 Sep 2023,22 Sep 2023,-
540136,HPL,HPL Electric & Power Ltd,22 Sep 2023,Final Dividend - Rs. - 1.0000,-,24 Sep 2023,30 Sep 2023,18 Sep 2023,22 Sep 2023,-
